step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,13B:14B,13,B,14,B,13,13,15
1,14B:13B,14,B,13,B,13,13,15
2,10A:11A,10,A,11,A,13,13,15
3,12A:6A,12,A,6,A,13,13,15
4,14B:12A,14,B,12,A,13,12,15
5,6A:10A,6,A,10,A,12,12,15
6,3A:9A,3,A,9,A,12,12,15
7,8A:8A,8,A,8,A,12,12,15
8,6A:10A,6,A,10,A,12,12,15
9,9A:5A,9,A,5,A,12,12,15
10,3A:6A,3,A,6,A,12,12,15
11,9A:8A,9,A,8,A,12,12,15
12,1A:13B,1,A,13,B,12,13,15
13,11A:14B,11,A,14,B,13,14,15
14,3A:14A,3,A,14,A,14,14,15
15,14A:4A,14,A,4,A,14,14,15
16,12B:7A,12,B,7,A,14,13,15
17,14A:12B,14,A,12,B,13,14,15
18,1A:8A,1,A,8,A,14,14,15
19,1A:2A,1,A,2,A,14,14,15
20,0A:3A,0,A,3,A,14,14,15
21,6A:11A,6,A,11,A,14,14,15
22,14A:3A,14,A,3,A,14,14,15
23,14A:11A,14,A,11,A,14,14,15
24,0A:12A,0,A,12,A,14,14,15
25,10A:0A,10,A,0,A,14,14,15
26,10A:7B,10,A,7,B,14,15,15
