step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,1A:4B,1,A,4,B,3,4,15
1,3B:1A,3,B,1,A,4,3,15
2,0A:6B,0,A,6,B,3,4,15
3,9B:9B,9,B,9,B,4,4,15
4,6A:1B,6,A,1,B,4,5,15
5,12B:7B,12,B,7,B,5,5,15
6,8B:0A,8,B,0,A,5,4,15
7,9B:9B,9,B,9,B,4,4,15
8,3B:2A,3,B,2,A,4,3,15
9,4A:0B,4,A,0,B,3,4,15
10,8B:3B,8,B,3,B,4,4,15
11,8B:2B,8,B,2,B,4,4,15
12,9B:1A,9,B,1,A,4,3,15
13,7B:5B,7,B,5,B,3,3,15
14,0A:8B,0,A,8,B,3,4,15
15,7B:12B,7,B,12,B,4,4,15
16,14B:8A,14,B,8,A,4,3,15
17,0A:13B,0,A,13,B,3,4,15
18,6A:10B,6,A,10,B,4,5,15
19,5B:5B,5,B,5,B,5,5,15
20,3B:0A,3,B,0,A,5,4,15
21,5B:1B,5,B,1,B,4,4,15
22,5B:11B,5,B,11,B,4,4,15
23,9B:1B,9,B,1,B,4,4,15
24,11B:11B,11,B,11,B,4,4,15
25,11B:2B,11,B,2,B,4,4,15
26,0B:8B,0,B,8,B,4,4,15
27,5B:10A,5,B,10,A,4,3,15
28,2B:12B,2,B,12,B,3,3,15
29,10B:11B,10,B,11,B,3,3,15
30,7B:2B,7,B,2,B,3,3,15
31,12B:1B,12,B,1,B,3,3,15
32,10B:7B,10,B,7,B,3,3,15
33,0B:3B,0,B,3,B,3,3,15
34,0B:3B,0,B,3,B,3,3,15
35,13A:5B,13,A,5,B,3,4,15
36,13A:8B,13,A,8,B,4,5,15
37,5A:13A,5,A,13,A,5,5,15
38,8A:4A,8,A,4,A,5,5,15
39,0B:10B,0,B,10,B,5,5,15
40,3B:5A,3,B,5,A,5,4,15
41,13A:0B,13,A,0,B,4,5,15
42,13A:5B,13,A,5,B,5,6,15
43,4A:12B,4,A,12,B,6,7,15
44,5A:14B,5,A,14,B,7,8,15
45,6A:7B,6,A,7,B,8,9,15
46,13A:6A,13,A,6,A,9,9,15
47,5A:2B,5,A,2,B,9,10,15
48,7A:7A,7,A,7,A,10,10,15
49,5A:12A,5,A,12,A,10,10,15
50,7A:12A,7,A,12,A,10,10,15
51,1B:6A,1,B,6,A,10,9,15
52,1B:9B,1,B,9,B,9,9,15
53,14A:2A,14,A,2,A,9,9,15
54,8A:5A,8,A,5,A,9,9,15
55,1B:5A,1,B,5,A,9,8,15
56,9B:4A,9,B,4,A,8,7,15
57,6B:11B,6,B,11,B,7,7,15
58,6B:11B,6,B,11,B,7,7,15
59,6B:7A,6,B,7,A,7,6,15
60,0A:13A,0,A,13,A,6,6,15
61,13A:9B,13,A,9,B,6,7,15
62,14A:4B,14,A,4,B,7,8,15
63,9A:12A,9,A,12,A,8,8,15
64,14A:1B,14,A,1,B,8,9,15
65,10B:6B,10,B,6,B,9,9,15
66,5B:12A,5,B,12,A,9,8,15
67,11B:2A,11,B,2,A,8,7,15
68,14A:2B,14,A,2,B,7,8,15
69,12B:10B,12,B,10,B,8,8,15
70,11B:0A,11,B,0,A,8,7,15
71,1A:3B,1,A,3,B,7,8,15
72,11B:5B,11,B,5,B,8,8,15
73,5B:9A,5,B,9,A,8,7,15
74,0B:2A,0,B,2,A,7,6,15
